Heart_Rate,SpO2,Movement,Temperature_C,Humidity_pct,Noise_dB,Sleep_Duration_Hours,Sleep_Quality
66.32906921002565,97.78619871080767,0,30.388442134950274,47.312131284648,38.84442988462754,5.572198410137921,Fair
58.04298523394574,98.56269249803405,0,21.205941894729136,52.641379814753606,36.149790239852294,6.850568246158088,Fair
57.23414038327397,99.63802174376022,0,21.988867690826268,48.701804177809684,41.22762830333504,8.807763760421821,Good
75.31273240154778,95.86238840891934,0,24.56863973073349,55.96031168247586,18.6163455230201,6.25372537678633,Poor
80.20616025713741,97.43703137272433,1,18.486717911672454,45.03810021293717,40.86665001190819,4.011060957426221,Very Poor
67.351908905777,97.16839764594694,0,25.05713548062827,49.277707587984,28.940745321311603,6.301551513733513,Fair
77.03179608102822,98.02049962315316,0,28.557230542089954,51.53120721950966,34.90187775306532,7.681054000130435,Fair
71.2547242254287,97.75880252512034,0,20.68408895129275,57.18515466796908,34.74380908454317,7.122114073890455,Fair
62.19392220855388,97.07694450871605,0,25.381320894925263,65.18616738205075,32.59054994467423,5.78663873256349,Fair
71.25256044957572,96.97091737366698,2,23.25468788501406,65.24395608478454,17.117758947490316,6.406319676427481,Poor
81.84232909819372,96.16025897377914,0,29.919837846261753,57.84980790162598,37.550806220827916,5.736360708177292,Poor
67.67756564801044,98.68543389888781,1,23.290624413600845,60.16303619926718,31.5167851210147,5.865686355516875,Fair
82.08179290232606,98.05104501791944,1,29.55697926324575,58.742402990145706,13.26914563894243,6.233105779298804,Very Poor
48.0,98.60132183735416,0,23.207634787566317,51.224293889637444,23.16319419463995,7.3160308278451875,Fair
75.39712253937701,97.12752463622938,2,27.31352741600239,65.80699603141454,15.869183374759102,4.573172614027063,Very Poor
68.78342361414354,96.71179743756669,1,25.7558368550881,44.02622689019485,13.737927164562059,8.702313308066921,Good
65.30893384580719,96.20602192004493,1,24.585182000457095,30.422254380353856,36.53324244359682,7.086136782150255,Fair
68.82584698881952,97.93070110048879,0,22.628414292838073,42.502127358947725,13.206264794381104,5.982675259210601,Fair
50.11187976859196,96.25224813056612,1,25.96928626395368,71.83744978125145,14.78881704883862,6.129110579139776,Very Poor
66.0229530094624,99.71839568275986,0,23.678394212545264,51.454802338027854,47.782229663388264,6.501790209521985,Good
71.21401314360571,95.93082890268788,0,22.930701325575587,58.289548074205214,23.52114198350638,7.206871101283941,Fair
81.30104640267365,97.828392143055,1,29.41816822412716,51.712599801157545,34.57660794363809,7.36647584617104,Poor
63.33556803553717,99.38022564865655,2,26.642590682479682,61.73998394591629,39.248315345692035,6.98678069588535,Fair
60.723557573961315,98.21890771111657,0,26.93091685572161,55.84855199207653,35.74213608510572,6.369044569943628,Fair
63.48418660773917,97.71080845499013,1,23.825204444163212,54.17689588921297,29.49572842491479,7.187940983871989,Fair
76.23861905931867,96.33781962364573,1,24.442064958750088,62.365340020605345,27.627359207754704,4.918612804516849,Very Poor
70.95875998693717,95.84187697371875,0,24.254269997946665,49.41186473657412,33.37606348847432,5.863107186996858,Poor
63.23215816609665,98.42406013070111,0,26.011716737502933,59.46493339236462,25.753374472222465,6.4561680972456,Fair
72.6194068980202,99.30737668892993,0,26.925410355527518,52.90334006706621,34.94886923863879,5.72354915542078,Fair
68.87369794413236,96.9733800114262,1,24.909245889065286,53.710884961445295,25.410410805309912,6.9594132687869,Fair
76.717804914796,96.13312619086038,1,22.622065017458077,45.1768300081207,26.544638977792722,5.728132803236966,Poor
61.68152215510383,94.55019668334118,0,27.281711371079645,52.40853220736473,46.81760123210147,9.08433606622917,Fair
65.05104068062009,96.32308218760495,1,25.10021160462501,48.50508939703383,23.196097506806964,5.596621238602387,Fair
64.47102662181058,97.36361178900115,1,20.67749086368706,68.55904214513313,28.19241389428076,8.862363009409357,Fair
54.828365466810936,99.41894788900409,1,18.594115749760935,34.79114003369486,32.30562726798822,4.994246732585669,Poor
70.66508249358118,98.30776043067956,0,25.89369152638142,65.67111869733355,32.94793456980564,9.405619912739795,Good
70.34949744961901,97.8661024856481,0,22.51157860336689,34.06890783173222,30.928624170478052,7.842397534198167,Fair
68.04602110978215,97.01985640643865,1,26.29318638818936,61.44658765131954,15.496098383276749,8.070748921844995,Good
65.88871579962368,96.80020113929285,0,22.673145073408197,44.94723718945086,29.620433682836968,5.6981554714255065,Fair
55.26166332154627,99.18677711700956,0,25.399557317485023,61.79586717002009,30.428289339683268,6.845061112769483,Fair
64.21419209511177,97.74088624891007,1,23.864795416113726,53.54369190380603,39.39960270884995,6.916812421984512,Fair
64.91556935125908,94.97687916969477,0,30.255762430819914,37.81175972933451,35.392415271226874,7.089156980636962,Fair
60.779504577005426,96.69175242252331,1,27.850946973455933,71.30342247812581,40.05860359584199,8.599863054530095,Fair
66.54842859500592,96.47014076187405,0,29.041890700563492,64.31975571826771,17.96794608530025,7.960449868020085,Fair
71.63645771133085,96.84448318898704,0,25.072143307357198,61.03810548398627,18.039796115859506,7.017706475891846,Fair
84.97567311089477,98.1754927923421,0,27.467082817344643,47.31556306734562,31.280996708325855,8.299010571229594,Poor
69.57120031548655,97.3710661418469,0,25.274950232803427,64.7330153614296,39.328519858396255,8.501457601729259,Fair
70.31795351650489,97.40776151159561,0,29.40877410230118,39.60098054082109,25.995660774672885,6.5752584065951964,Fair
67.3299867581045,99.07616779359029,1,24.78231380423118,28.268246529912034,20.59710463140749,6.5430298944356835,Fair
50.73105906230863,96.66424669225597,0,20.80753197891762,36.25208956969359,11.985327985938497,9.577864777484276,Good
67.76137512095706,99.73703943106482,2,19.004135424238186,43.936143564083025,31.630292656651974,6.93616745660342,Fair
68.54207188946924,96.6944308903547,0,30.004933358693545,45.94195739091361,26.870861861117206,6.492732059210278,Fair
90.16917901236758,97.60703783593509,0,26.43551342245258,49.78187717384693,23.660536791694224,7.030041567966992,Poor
66.2687513169699,97.16255568551668,0,26.632770550125226,50.31480118456435,37.05190036093184,8.3819083632643,Good
70.71392608100251,97.64810296020116,1,29.468943526874746,47.20194061250762,27.132053771225568,7.990218927121854,Fair
67.68759407265281,98.03351039408776,0,20.044795168822134,29.604222734005884,28.008868862251667,7.061859195309847,Fair
57.48189766142421,98.02060228810666,0,23.924196354304577,57.30548041132778,36.998737225913146,7.872747680349457,Fair
78.28540533063519,96.5962592032553,2,24.2917905111549,51.82390295858398,49.90735779361357,7.475312772722623,Very Poor
74.76739729418097,96.15250238706291,0,27.226825699621045,46.6438769854314,23.55537528699105,7.043562216158189,Fair
75.11928752338743,100.0,0,22.92207932469735,71.77625549647233,19.23760225514057,6.8699684137799295,Fair
59.815512906847346,96.91921879247934,0,21.39587876945563,52.09401562533563,18.109410304207273,7.362844914195468,Fair
80.62514879842489,98.33905492640639,1,21.36895404700868,55.702380789474105,32.768241717836936,6.742230238354436,Poor
55.383340434869474,95.57083042737216,0,28.44825422881606,64.5502018213976,17.094810126290856,7.277701310927505,Fair
73.28171384420243,97.16446473611438,1,22.77240371859065,37.12166989327007,24.267776492833622,7.145511359402012,Poor
87.71410063228981,97.34736073922107,1,23.343947547034567,54.72867935598518,25.147200197111154,5.604327292238246,Very Poor
59.0851730738238,98.0673780839134,1,26.903494452183715,64.51057424819952,43.56399090671715,6.6177848529250705,Poor
62.903320433575054,94.23305503080968,0,22.9031637752953,53.90405316761306,39.92860218430232,6.915760754320866,Fair
68.89686228578877,97.699368735694,2,19.885154731733074,39.3598889597729,12.632848039467783,9.245686411994985,Good
63.468719112954204,96.12031025355853,0,20.2548964788253,49.210294660656714,43.84824257818604,7.023975823657522,Fair
54.04402912040481,97.88921485343391,1,24.829577809853625,57.26783974892377,15.83848780640081,7.500564611908966,Fair
68.61706677325425,96.25640496379421,0,26.491985291095666,29.717465318210404,29.60291007430056,9.566454909781381,Fair
58.43926657646506,96.4734207648893,1,24.39326426844874,38.768068058785076,19.654564132304223,5.462846903878295,Poor
72.26233187571664,97.17164686752808,0,26.291328111427205,78.68244275122132,24.11695391390312,5.512157725629318,Fair
59.72518189189577,96.23720463647616,0,20.161487421977093,60.81508273221895,18.19591054654448,6.3438418642400105,Fair
81.94940964515786,96.92935866391757,1,20.364089377095674,72.80164672859537,44.755225205604305,6.833623620341813,Poor
60.95072036897387,96.06794907774803,0,31.761807748882724,65.3958124180946,26.59904457153458,6.94467533523623,Fair
65.10144635414892,95.30019545796152,0,28.69835281641004,59.727803718089554,30.25589818920464,6.6380390004646035,Fair
75.32165495632702,98.72154846291524,1,27.306915675695553,51.29104913267793,17.27723782005726,5.842966293830796,Fair
56.9222211520944,95.94474156861129,1,23.020825987796684,59.574566492617805,13.849351267326808,8.271387023147051,Fair
70.04713941143717,97.28558293487042,0,24.285981427808647,72.39957029034827,23.558555267057002,6.700572855987133,Fair
79.76428478854186,98.40346929779254,0,24.9949680485992,64.90646707800916,33.214600685103626,8.502768640805128,Fair
53.53265088894895,96.76206707698074,2,28.94303834114957,57.00172365816135,26.78547848583852,6.081260925038423,Very Poor
69.66170472679073,96.50980092030535,1,26.208348299335274,52.93183516960428,37.745394964015865,9.355658827820914,Good
70.33894514823581,97.77148570640091,0,26.577741403863403,60.97988304965036,29.241708907029054,5.367650488802114,Fair
75.03640584599579,98.84152058727258,1,24.497035194647502,48.61548871251315,28.064652161129455,7.1840592543045,Poor
56.86744360209726,96.09682168189623,0,27.377995200520253,60.98169292497342,33.35112685592514,6.101789894689764,Poor
56.11589048224151,97.31982260157908,0,25.906968242293818,46.62453410804741,29.00299531477284,7.239119769106994,Fair
72.69747409055208,95.4210064860392,0,25.13206819823704,50.752949350174916,37.44029204735047,6.12253689327377,Poor
70.67286205909868,97.02815879558138,0,22.770747483441188,42.667534405401994,33.55210787766595,4.840115506930406,Fair
70.25443565311289,97.54104562144569,1,24.659284773695102,49.722843470868064,37.10964921823442,6.341240506037084,Fair
71.11803388547278,96.47445042989392,0,21.76140188866013,46.79526809816505,35.16456749140303,8.955717808716168,Good
61.879777505793584,96.95160979940972,0,24.879582982039135,75.30298469330928,41.60270611420216,6.099974957324131,Fair
70.09028327444904,95.81012787803105,2,25.2667340738947,44.26605091326654,36.28934155333574,7.759289401559332,Poor
70.63765225968812,97.5924943336578,0,17.78644484618106,59.61802354729468,45.47595539742058,7.206265285126152,Fair
61.57083723776269,98.76683309865977,1,24.30898138269849,43.63741216775701,22.58814516092292,6.699855619095031,Fair
84.7919706003028,96.18342735627544,0,21.472359386186223,55.56275244011339,36.3478415156644,9.44769260649349,Fair
72.26449628820609,96.75279388013715,1,26.495917976550082,58.47898482345267,14.192832203947615,6.8540230601208085,Poor
57.27826852517616,98.10305549574502,0,26.911479230652983,32.786755912915595,37.47073044794576,7.386381321030261,Fair
73.90898247770447,98.95450886318729,0,23.720980547004046,38.22758214013358,28.564445804267784,7.294229094837819,Fair
59.227864967954105,95.70817222534929,1,26.647066261365747,43.5439217051442,37.368005906722566,8.932501809289672,Fair
75.08376143368207,97.29745831510085,1,26.773200809005182,39.36115751141757,44.79511046914698,5.551549946729164,Poor
78.42736021106664,97.83975698678343,1,24.310852481764694,56.0090224233462,36.01096716446436,9.668588046320185,Fair
60.613859134834605,97.37753233124538,1,29.602860925910974,57.910962505058386,23.87254397797953,8.871392132553105,Fair
76.6703851631989,94.52784951974749,0,22.824775188980496,42.243136535589585,17.120279289440475,7.637433296605279,Fair
71.71502834242848,98.10130801117053,0,29.4140971097595,56.490381243190654,33.36010855332176,7.879972847968116,Fair
75.3985414399504,99.32320362130878,1,24.324401712450385,49.91105663474342,25.140629594465963,6.94912605110125,Poor
85.07113684388553,97.6399941014034,1,22.470020940322097,53.80628759717336,34.635990946574616,7.365094084085713,Very Poor
65.79150695597417,96.26267273604688,1,23.945354572586854,47.458920524729,22.93259437151367,7.661990779764148,Fair
61.216374520782594,96.88424730436286,1,21.70183231681203,60.85188078954575,18.70522142835219,6.200531067053999,Fair
59.99437013337029,99.62389568118671,0,27.353673602167607,74.61915108325212,25.582601860642747,8.871340978528599,Good
60.65770743531105,98.59195504903268,0,20.19169306577417,64.29201058742294,33.009521764188506,7.446533354433725,Good
67.30608461527306,98.2680319420612,0,29.168825661306478,71.7206901841494,29.221987045934917,7.355768340186956,Good
71.0703677733498,97.92769510024125,2,22.19239839476062,38.16610260272449,19.86914275292809,6.246638018906105,Poor
70.49021719397017,96.70663546537084,1,27.509960115537865,46.89149077272229,46.00514113293599,8.486716709655454,Fair
75.44464924132421,97.25931458321308,1,25.072677583181402,61.782829993576186,26.612570994669028,7.149463201008383,Poor
68.11701702690117,97.40649271718578,0,25.812445849148787,73.0995300986013,5.381758332867186,6.622309150259976,Fair
81.08180669441585,98.15948917927733,0,23.229869886167908,62.805285122878885,37.322973875647975,6.005374274495795,Poor
65.61808850085839,99.31070267312029,2,26.0584240009994,42.68531097551364,27.888960963932252,7.022318275717926,Fair
92.48152249930658,98.84200576415175,2,25.404922865652594,49.784111982173435,26.294780259245236,5.9133198764522685,Very Poor
73.63100612988505,95.79673877304475,0,20.626266795492015,59.00085323905769,26.096056933441897,7.5804145262988785,Poor
60.285581992253455,97.76879396268126,1,22.112499991200227,53.02408574043103,26.152370676389513,8.051813239950194,Fair
58.36196751744999,98.38411601420148,0,23.37726366697058,45.41473050737955,44.689766404571756,6.767670763847475,Fair
72.34225173718866,98.24263239617356,0,22.735010445620652,51.51694667986684,32.64532135041573,7.459717442785049,Fair
65.98883493206735,96.74491948393509,1,28.758432836150952,54.82676777488505,30.60377859039821,8.542142698623447,Good
74.42600444682883,100.0,1,25.021042551542497,41.980944334269054,25.37260976629253,7.009879901359517,Fair
72.25913862116191,95.96749852520266,1,22.663985957080353,66.81410887044082,45.28473826909446,7.0840415355069,Poor
67.34453978608815,96.20017386400075,0,23.52769052799088,49.724622129291525,36.42930562909159,7.206064433199565,Fair
60.37885653738436,97.7803140975139,0,23.4866107493588,54.12908528427047,37.89054017535348,6.715353343128442,Fair
54.36637497782722,100.0,0,24.135851583984802,67.42063244468784,30.78167971685099,6.813181347305859,Fair
63.98136543139681,96.496566179155,0,21.7740117858412,53.500016006728536,37.99937522390293,6.354370732838283,Good
75.70758914891125,97.1810059612236,0,22.558206668208044,66.76430594129907,31.931842319354487,7.67243035001688,Fair
69.92684369717183,98.79275240761883,0,27.29982073349263,42.64958966899928,24.28710762184912,7.121282379142491,Good
56.78835099159211,97.47856541413472,0,25.55602931010074,60.195470975395395,31.694158162498745,7.8587126126609865,Fair
69.55862833266063,97.09847537456365,0,24.5429873603794,65.07186826856744,48.97085551206828,8.323938223883045,Fair
71.46785641755953,98.17875948226407,1,25.0078684519453,45.04158401825141,30.038183339097362,6.044266126077936,Fair
60.045283074189804,97.82702158827551,1,24.863317730273767,52.859564891603135,40.70169727560179,6.2795822873721,Fair
69.38352595350975,98.73652654276415,1,24.372606685805067,53.107892984433036,39.9137971861387,7.961070523320005,Fair
68.523878466014,99.04976266687844,0,26.55131451612244,57.51567060579648,33.628696761989,6.920194222080087,Fair
57.71326731952439,97.86840367200644,0,26.32947995754378,60.69761940807722,44.56774369522968,7.288784976430075,Fair
71.22008624313455,97.85007927045397,0,20.284711080318353,44.06552561653227,6.270754320412902,7.291930260044821,Good
73.04706073731411,97.75693317874337,0,24.605313442272273,54.27934170038419,9.63622212679266,6.157179947881639,Fair
77.74746118857749,98.08695666797915,0,20.482541801977703,74.09581808289495,45.278265400897155,7.756651819142398,Poor
77.48421846831413,97.56620476544576,0,26.906731610367117,67.64652149949765,21.525739425538468,7.4738121749163104,Fair
55.60097568838618,97.49926982121325,1,27.30299967055085,64.52612614292605,29.11772071931675,6.0906767767288725,Poor
59.5595746407639,98.93595254499269,2,23.16766330707491,52.686644824784416,45.50578222080769,7.018305013059188,Poor
72.63531740487794,99.31933941642605,0,24.649723133995852,80.54596989672548,29.996502312031318,7.080073029370815,Fair
72.62407355820989,95.6909364664399,1,18.665679108633263,67.35777026207512,44.89608768028579,8.022314008881123,Poor
72.63542917675443,97.51202538208868,0,27.91836944227608,55.449026415153185,24.11760317243342,8.490437805177125,Good
100.0,96.67356667986571,1,27.129021220754204,57.644928587088415,34.15894334873056,7.190799844774928,Very Poor
73.1380145962385,97.12683424021671,1,28.45025578521258,49.493804143131506,28.58135208059956,5.351227728516374,Poor
78.22009076162539,97.98301945168238,2,29.4596324210113,59.72046029389966,42.9063360791391,7.998727386015832,Poor
76.58601587143882,98.30332604585097,0,21.327672121069675,62.11690040472296,25.383848130643795,9.617879938680495,Good
73.86252126175218,97.36544826766638,0,27.664132604915324,63.43129701456516,18.356966485358946,7.989695141671065,Fair
65.16257679823688,95.20399159833264,0,29.43791333325538,52.831793293714625,23.323809862431197,6.899909409188471,Fair
74.8307229844394,96.34194530330859,0,20.516266386912292,37.31560794846794,23.767473758209043,7.641140595555292,Poor
61.044573069161856,98.5757996042402,2,24.48636636446286,57.901460154157895,21.528499614133036,8.080278409174717,Fair
65.86863253933993,94.21148829355808,1,23.909794050311728,63.48152207116728,21.112769544379674,7.3243048706649905,Fair
63.63172806953807,98.9249125820184,1,27.566385592574495,43.257359915737624,39.217172758942276,8.646428340782222,Good
68.7368672544769,98.12547598877345,0,17.818176800967763,53.91000906405553,42.07819509489517,5.954432359280853,Fair
88.83192710006158,99.07941129783603,2,30.447873088696582,71.09758990288472,31.919274963225483,6.755567106941494,Very Poor
51.19461326667427,97.26171697574284,0,24.66238880741622,40.558299303159465,21.526704582908657,7.705031415876627,Fair
74.17634171337062,95.02631349117252,0,27.748283206051436,51.59518780253843,22.15969490538299,7.968151664723447,Fair
53.48555715929314,98.01643516980779,1,24.81928828692523,72.84566977526019,7.27088701716896,6.598149885320269,Poor
63.752613207895095,99.02958374884601,0,26.47637515293902,56.89258424936524,31.796857113453086,6.702033089757736,Good
77.8005553727063,98.60966616661611,0,18.03574522415155,48.687858061117126,21.17269780803889,6.46676553181999,Fair
68.57852017185917,96.70477021981436,0,23.84535288159787,54.915620882675114,42.7110035401053,6.3809269563656725,Fair
58.30029699863624,97.60411329055518,1,27.543283634031035,64.91100558733937,14.218860985453006,7.770909284919884,Fair
61.56226661666029,96.86059647746409,1,25.866197040141085,52.55793357779492,22.07647567451523,7.158745937403492,Fair
74.11637974041209,96.51688024297275,0,20.08947672181973,62.1709853792689,27.044383307295902,8.626989496593072,Fair
61.42670031454577,98.64646628541583,1,25.18427468162984,57.81988190410894,32.652295530834856,5.997005657184908,Fair
69.94812730623778,96.0629612264818,1,22.543773022415486,58.804940924183676,46.02945662838716,7.027083218915875,Poor
68.41014655913432,96.42742028330207,2,22.283742246479687,62.93849813209759,14.295690988051913,8.00941491989681,Poor
62.13559687154765,96.17516923983314,1,20.437917180049848,51.462063004320484,24.980620141236635,7.578691937335191,Fair
87.29549680392793,95.71170297204114,1,26.85610786572139,43.665870965532555,13.718309192854923,5.991969313547559,Very Poor
73.7052712008621,97.67569715021112,1,28.339043331806906,60.692747265365256,35.899515906438424,8.467355028231863,Fair
49.77371672008154,98.89380365817837,0,31.360429402488535,53.41115064667876,21.53105819359613,7.305464438636483,Fair
69.67808883292484,97.27814789250569,0,20.577854824771215,49.62266528903939,26.966962802758076,9.308752906246081,Good
62.04392181708451,95.693102639323,0,27.302116483679427,61.316623471696566,26.277364617529777,7.054686390507445,Fair
75.67190001316601,98.50793344769043,0,27.499514111262727,70.32816497432435,29.16286938349296,8.473807975262009,Fair
60.8673133541057,99.52284210484197,0,23.258485968345976,53.14505940377459,26.437296546720532,6.805790886586554,Good
66.9673720267979,96.72450921102408,0,22.247264843772008,55.101394462697314,18.28317963988936,6.940290145571414,Good
72.54488551082412,96.92573487993874,0,21.74277303709921,40.81879337048345,28.848999753812095,7.74343011738425,Fair
75.7917967475311,98.11879275610008,0,23.417940269619354,52.32766469905754,20.05612824753985,5.327555412536327,Fair
57.197332336498015,99.44624849734205,0,25.60786478756785,57.65548536221019,36.14563202053813,4.9790429952883635,Poor
64.98948887743147,96.87619902512972,1,29.08033603152044,54.75467081574715,28.57413560720072,6.455299473387177,Fair
63.7254921995514,95.90106026280215,1,28.31601501403035,50.654130005750766,17.602572202479593,5.770484896314192,Poor
62.120036906836596,98.25770232752689,0,20.153749167194015,63.7101000416028,52.06875666284627,4.718830036520162,Fair
83.88908816252987,98.45888168777076,0,22.633470254198464,55.69609214293948,44.58851871958608,8.016777581609915,Fair
71.6448353986486,97.50735774052227,0,28.898921122928414,85.0,52.434726348339545,6.32978638041224,Poor
56.652044410984594,96.83024008841106,0,22.806721502214796,57.49263117827324,24.571046910572065,6.821952547124426,Fair
76.26075752349298,98.69325447719045,0,24.829257509769473,25.0,19.648139259397357,7.353105880302759,Fair
87.0994057731137,98.13364320545756,1,19.884133196157745,41.65562069517827,36.06499163164204,7.754972762760825,Poor
77.29218734496033,96.57787737971582,0,28.459100246538846,61.38543135123644,39.08028111000611,7.511190259304177,Fair
54.32567030641388,97.5589136775668,1,19.261755382445834,47.28028240070644,29.967272445622232,7.42229596469116,Poor
63.64189334420374,95.87795096157042,1,20.071568257640145,48.02523678604546,6.962597009099156,7.7164151541948405,Good
79.4022003426796,98.3230685477255,0,28.15245118251011,40.12924187256726,18.188954268114912,6.650305093407544,Poor
